row_num,game_id,game_url,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,tv,local_tv,radio,arena,city,away_team_espn_abbr,home_team_espn_abbr
1004,0022300973,https://www.nba.com/game/gsw-vs-lal-0022300973,2024-03-16,8:30 pm,GSW,LAL,Golden State Warriors,Los Angeles Lakers,7,1,ABC,ESPN LA 710/1330 KWKW|95.7 The Game,,,,gsw,lal
1005,0022300974,https://www.nba.com/game/min-vs-uta-0022300974,2024-03-16,9:30 pm,MIN,UTA,Minnesota Timberwolves,Utah Jazz,8,1,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM,KJZZ|Bally Sports North Extra,,,min,uth
1006,0022300975,https://www.nba.com/game/nyk-vs-sac-0022300975,2024-03-16,10:00 pm,NYK,SAC,New York Knicks,Sacramento Kings,9,1,LEAGUE PASS,Sactown Sports 1140 AM|ESPN NY 98.7,NBCSCA|MSG,,,nyk,sac
1007,0022300976,https://www.nba.com/game/phx-vs-mil-0022300976,2024-03-17,1:00 pm,PHX,MIL,Phoenix Suns,Milwaukee Bucks,1,1,ABC,ESPN Radio|620 AM/103.3 FM WTMJ|KMVP 98.7 / S: KSUN,,,,phx,mil
1008,0022300977,https://www.nba.com/game/mia-vs-det-0022300977,2024-03-17,3:00 pm,MIA,DET,Miami Heat,Detroit Pistons,2,1,LEAGUE PASS,950 AM|WQAM 560 / S: WAQI 710,Bally Sports DET|Bally Sports Sun,,,mia,det
1009,0022300978,https://www.nba.com/game/den-vs-dal-0022300978,2024-03-17,3:30 pm,DEN,DAL,Denver Nuggets,Dallas Mavericks,3,1,ABC,97.1 FM / S: 99.1 FM|Altitude Sports Radio 92.5 FM,,,,den,dal
1010,0022300979,https://www.nba.com/game/tor-vs-orl-0022300979,2024-03-17,6:00 pm,TOR,ORL,Toronto Raptors,Orlando Magic,4,1,LEAGUE PASS,WYGM 96.9FM / 740AM|Sportsnet 590,Bally Sports Florida|SN,,,tor,orl
1011,0022300980,https://www.nba.com/game/bos-vs-was-0022300980,2024-03-17,6:00 pm,BOS,WAS,Boston Celtics,Washington Wizards,5,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|98.5 The Sports Hub,MNMT|NBC Sports Boston,,,bos,was
1012,0022300981,https://www.nba.com/game/bkn-vs-sas-0022300981,2024-03-17,7:00 pm,BKN,SAS,Brooklyn Nets,San Antonio Spurs,6,1,NBA TV,WOAI/KXTN|101.9 FM / 660 AM,Bally Sports SW-SA|YES,,,bkn,sas
1013,0022300982,https://www.nba.com/game/atl-vs-lac-0022300982,2024-03-17,9:30 pm,ATL,LAC,Atlanta Hawks,LA Clippers,7,1,NBA TV,AM 570 KLAC/S: KWKW|WZGC,KTLA|Bally Sports SE-ATL,,,atl,lac
1014,0022300983,https://www.nba.com/game/cle-vs-ind-0022300983,2024-03-18,7:00 pm,CLE,IND,Cleveland Cavaliers,Indiana Pacers,1,1,LEAGUE PASS,93.5/107.5 The Fan|WTAM/WMMS/La Mega,Bally Sports Indiana|Bally Sports Ohio,,,cle,ind
1015,0022300984,https://www.nba.com/game/det-vs-bos-0022300984,2024-03-18,7:30 pm,DET,BOS,Detroit Pistons,Boston Celtics,2,1,LEAGUE PASS,98.5 The Sports Hub|97.1 FM The Ticket,NBC Sports Boston|Bally Sports DET,,,det,bos
1016,0022300985,https://www.nba.com/game/mia-vs-phi-0022300985,2024-03-18,7:30 pm,MIA,PHI,Miami Heat,Philadelphia 76ers,3,2,ESPN,97.5 The Fanatic|WQAM 560 / S: WAQI 710,NBC Sports Philadelphia|Bally Sports Sun,,,mia,phi
1017,0022300986,https://www.nba.com/game/por-vs-chi-0022300986,2024-03-18,8:00 pm,POR,CHI,Portland Trail Blazers,Chicago Bulls,4,1,LEAGUE PASS,670 AM / S: 1200 AM|Rip City Radio 620,NBC Sports Chicago|ROOT SPORTS PLUS,,,por,chi
1018,0022300987,https://www.nba.com/game/min-vs-uta-0022300987,2024-03-18,9:00 pm,MIN,UTA,Minnesota Timberwolves,Utah Jazz,5,1,LEAGUE PASS,KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM,KJZZ|Bally Sports North,,,min,uth
1019,0022300988,https://www.nba.com/game/nyk-vs-gsw-0022300988,2024-03-18,10:00 pm,NYK,GSW,New York Knicks,Golden State Warriors,6,1,ESPN,ESPN Radio|95.7 The Game|ESPN NY 98.7,NBC Sports Bay Area|MSG,,,nyk,gsw
1020,0022300989,https://www.nba.com/game/mem-vs-sac-0022300989,2024-03-18,10:00 pm,MEM,SAC,Memphis Grizzlies,Sacramento Kings,7,2,LEAGUE PASS,Sactown Sports 1140 AM|ESPN 92.9FM/680AM,NBCSCA|Bally Sports SE-MEM,,,mem,sac
1021,0022300990,https://www.nba.com/game/atl-vs-lal-0022300990,2024-03-18,10:30 pm,ATL,LAL,Atlanta Hawks,Los Angeles Lakers,8,1,LEAGUE PASS,ESPN LA 710/1330 KWKW|WZGC,Spectrum SportsNet|Bally Sports SE-ATL,,,atl,lal
1022,0022300991,https://www.nba.com/game/cha-vs-orl-0022300991,2024-03-19,7:00 pm,CHA,ORL,Charlotte Hornets,Orlando Magic,1,1,LEAGUE PASS,WYGM 96.9FM / 740AM|WFNZ 92.7 FM,Bally Sports Florida|Bally Sports SE-CHA,,,cha,orl
1023,0022300992,https://www.nba.com/game/hou-vs-was-0022300992,2024-03-19,7:00 pm,HOU,WAS,Houston Rockets,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|790 AM / S: 93.3 FM,MNMT|Space City Home Network,,,hou,was
1024,0022300993,https://www.nba.com/game/nop-vs-bkn-0022300993,2024-03-19,7:30 pm,NOP,BKN,New Orleans Pelicans,Brooklyn Nets,3,1,LEAGUE PASS,101.9 FM / 660 AM|WRNO 99.5FM,YES|Bally Sports New Orleans,,,no,bkn
1025,0022300994,https://www.nba.com/game/dal-vs-sas-0022300994,2024-03-19,8:00 pm,DAL,SAS,Dallas Mavericks,San Antonio Spurs,4,1,LEAGUE PASS,WOAI/KXTN|97.1 FM / S: 99.1 FM,Bally Sports SW-SA|Bally Sports SW-DAL,,,dal,sas
1026,0022300995,https://www.nba.com/game/den-vs-min-0022300995,2024-03-19,9:00 pm,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,5,1,NBA TV,Altitude Sports Radio 92.5 FM,Bally Sports North|Altitude,,,den,min
1027,0022300996,https://www.nba.com/game/mia-vs-cle-0022300996,2024-03-20,7:00 pm,MIA,CLE,Miami Heat,Cleveland Cavaliers,1,1,LEAGUE PASS,WTAM/WMMS/La Mega|WQAM 560 / S: WAQI 710,Bally Sports Ohio|Bally Sports Sun,,,mia,cle
1028,0022300997,https://www.nba.com/game/ind-vs-det-0022300997,2024-03-20,7:00 pm,IND,DET,Indiana Pacers,Detroit Pistons,2,2,LEAGUE PASS,97.1 FM The Ticket|93.5/107.5 The Fan,Bally Sports DET|Bally Sports Indiana,,,ind,det
1029,0022300998,https://www.nba.com/game/mil-vs-bos-0022300998,2024-03-20,7:30 pm,MIL,BOS,Milwaukee Bucks,Boston Celtics,3,1,ESPN,98.5 The Sports Hub|620 AM/103.3 FM WTMJ,NBC Sports Boston|Bally Sports WI,,,mil,bos
1030,0022300999,https://www.nba.com/game/sac-vs-tor-0022300999,2024-03-20,7:30 pm,SAC,TOR,Sacramento Kings,Toronto Raptors,4,2,LEAGUE PASS,TSN Radio 1050|Sactown Sports 1140 AM,TSN|NBCSCA,,,sac,tor
1031,0022301000,https://www.nba.com/game/uta-vs-okc-0022301000,2024-03-20,8:00 pm,UTA,OKC,Utah Jazz,Oklahoma City Thunder,5,1,LEAGUE PASS,WWLS/WKY|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports OK|KJZZ,,,uth,okc
1032,0022301001,https://www.nba.com/game/mem-vs-gsw-0022301001,2024-03-20,10:00 pm,MEM,GSW,Memphis Grizzlies,Golden State Warriors,6,1,ESPN,ESPN Radio|95.7 The Game|ESPN 92.9FM/680AM,NBC Sports Bay Area|Bally Sports SE-MEM,,,mem,gsw
1033,0022301002,https://www.nba.com/game/phi-vs-phx-0022301002,2024-03-20,10:00 pm,PHI,PHX,Philadelphia 76ers,Phoenix Suns,7,2,LEAGUE PASS,KMVP 98.7 / S: KSUN|97.5 The Fanatic,AZ Family 3TV / AZ Family Sports Network 44|NBC Sports Philadelphia,,,phi,phx
1034,0022301003,https://www.nba.com/game/lac-vs-por-0022301003,2024-03-20,10:00 pm,LAC,POR,LA Clippers,Portland Trail Blazers,8,3,LEAGUE PASS,Rip City Radio 620|AM 570 KLAC/S: KWKW,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports SoCal,,,lac,por
1035,0022301004,https://www.nba.com/game/nop-vs-orl-0022301004,2024-03-21,7:00 pm,NOP,ORL,New Orleans Pelicans,Orlando Magic,1,1,LEAGUE PASS,WYGM 96.9FM / 740AM|WRNO 99.5FM,Bally Sports Florida|Bally Sports New Orleans,,,no,orl
1036,0022301005,https://www.nba.com/game/sac-vs-was-0022301005,2024-03-21,7:00 pm,SAC,WAS,Sacramento Kings,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|Sactown Sports 1140 AM,MNMT|NBCSCA,,,sac,was
1037,0022301006,https://www.nba.com/game/chi-vs-hou-0022301006,2024-03-21,8:00 pm,CHI,HOU,Chicago Bulls,Houston Rockets,3,1,LEAGUE PASS,790 AM / S: 93.3 FM|670 The Score,Space City Home Network|NBC Sports Chicago,,,chi,hou
1038,0022301007,https://www.nba.com/game/bkn-vs-mil-0022301007,2024-03-21,8:00 pm,BKN,MIL,Brooklyn Nets,Milwaukee Bucks,4,2,NBA TV,620 AM/103.3 FM WTMJ|101.9 FM / 660 AM,Bally Sports WI|YES,,,bkn,mil
1039,0022301008,https://www.nba.com/game/uta-vs-dal-0022301008,2024-03-21,8:30 pm,UTA,DAL,Utah Jazz,Dallas Mavericks,5,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports SW-DAL|KJZZ,,,uth,dal
1040,0022301009,https://www.nba.com/game/nyk-vs-den-0022301009,2024-03-21,9:00 pm,NYK,DEN,New York Knicks,Denver Nuggets,6,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|ESPN NY 98.7,Altitude|MSG,,,nyk,den
1041,0022301010,https://www.nba.com/game/atl-vs-phx-0022301010,2024-03-21,10:30 pm,ATL,PHX,Atlanta Hawks,Phoenix Suns,7,1,NBA TV,KMVP 98.7 / S: KSUN|WZGC,AZ Family Sports Network 44|Bally Sports SE-ATL,,,atl,phx
1042,0022301011,https://www.nba.com/game/bos-vs-det-0022301011,2024-03-22,7:00 pm,BOS,DET,Boston Celtics,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|98.5 The Sports Hub,Bally Sports DET|NBC Sports Boston,,,bos,det
1043,0022301012,https://www.nba.com/game/okc-vs-tor-0022301012,2024-03-22,7:00 pm,OKC,TOR,Oklahoma City Thunder,Toronto Raptors,2,2,LEAGUE PASS,Sportsnet 590|WWLS 98.1FM OKC,SN|Bally Sports OK,,,okc,tor
1044,0022301013,https://www.nba.com/game/nop-vs-mia-0022301013,2024-03-22,8:00 pm,NOP,MIA,New Orleans Pelicans,Miami Heat,3,1,NBA TV,WQAM 560 / S: WAQI 710|WRNO 99.5FM,Bally Sports Sun|Bally Sports New Orleans,,,no,mia
